disheartenment;n;12,10;;;
dishful;n;20;;;
dishonesty;n;7,4;;;
dishonor;n;20,7;;;
dishonorableness;n;7;;;
dishonour;n;20,7;;;
dishonourableness;n;7;;;
dishpan;n;6;;;
dishrag;n;6;;;
dishtowel;n;6;;;
dishware;n;6;;;
dishwasher;n;6,18;;;
dishwashing;n;4;;;
dishwater;n;20;;;
disillusion;n;9;;;
disillusionment;n;9;;;
disincentive;n;16;;;
disinclination;n;12,7;;;
disinfectant;n;6;;;
disinfection;n;4;;;
disinfestation;n;4;;;
disinflation;n;20;;;
disinformation;n;10;;;
disingenuousness;n;7;;;
disinheritance;n;4;;;
disintegration;n;20,20,20,20,11;;;
disinterest;n;9;;;
disinterestedness;n;9;;;
disinterment;n;4;;;
disinvestment;n;4;;;
disjointedness;n;20;;;
disjunction;n;20,4;;;
disjuncture;n;20;;;
disk;n;20,6,6,6;;;
diskette;n;6;;;
dislike;n;9,12;;;
dislocation;n;11,4,20;;;
dislodgement;n;4;;;
dislodgment;n;4;;;
disloyalty;n;7;;;
dismantlement;n;4;;;
dismantling;n;4;;;
dismay;n;12,12;;;
dismemberment;n;11;;;
dismissal;n;4,10,10,4;;;
dismission;n;10,4;;;
dismount;n;4;;;
disney;n;18;;;
disneyland;n;15;;;
disobedience;n;4,7;;;
disorder;n;20,20,20;;;
disorderliness;n;20,20,7;;;
disorganisation;n;20,4;;;
disorganization;n;20,4;;;
disorientation;n;9,9;;;
disowning;n;10;;;
disownment;n;10;;;
disparagement;n;10,4;;;
disparager;n;18;;;
disparateness;n;7;;;
disparity;n;7;;;
dispassion;n;7;;;
dispassionateness;n;7;;;
dispatch;n;10,4,7,4;;;
dispatcher;n;18,18;;;
dispensability;n;7;;;
dispensableness;n;7;;;
dispensary;n;6;;;
dispensation;n;4,20,4;;;
dispenser;n;6,18;;;
dispersal;n;4;;;
dispersion;n;11,7,4;;;
dispiritedness;n;12;;;
displacement;n;4,11,4,20,20,4,4;;;
display;n;10,4,6,10,10,6;;;
displeasure;n;12;;;
disposable;n;6;;;
disposal;n;7,4,4,6;;;
disposition;n;7,4,9,7;;;
dispossession;n;4,9;;;
dispraise;n;4;;;
disproof;n;9,4;;;
disproportion;n;20;;;
disprover;n;18;;;
disputant;n;18;;;
disputation;n;10,10;;;
dispute;n;10,4;;;
disqualification;n;7,4;;;
disquiet;n;12,7;;;
disquietude;n;12;;;
disquisition;n;10;;;
disraeli;n;18;;;
disregard;n;9,4;;;
disrepair;n;20;;;
disreputability;n;7;;;
disreputableness;n;7;;;
disrepute;n;20;;;
disrespect;n;10,9,7;;;
disruption;n;4,20,11,4;;;
dissatisfaction;n;12;;;
dissection;n;4,9,4;;;
dissembler;n;18;;;
dissembling;n;10,4;;;
dissemination;n;10,7,4;;;
disseminator;n;18;;;
dissension;n;10,20;;;
dissent;n;10,10,4;;;
dissenter;n;18;;;
dissertation;n;10;;;
disservice;n;4;;;
dissidence;n;10;;;
dissident;n;18;;;
dissilience;n;11;;;
dissimilarity;n;7;;;
dissimilation;n;20,20;;;
dissimilitude;n;7;;;
dissimulation;n;4;;;
dissimulator;n;18;;;
dissipation;n;11,4,4;;;
dissociation;n;4,20,20;;;
dissolubility;n;7;;;
dissoluteness;n;7;;;
dissolution;n;20,20,4,4,4;;;
dissolve;n;10;;;
dissolvent;n;20;;;
dissolver;n;20;;;
dissolving;n;20;;;
dissonance;n;20,9,7;;;
dissuasion;n;10,10;;;
dissyllable;n;10;;;
dissymmetry;n;7;;;
distaff;n;20,6;;;
distance;n;7,15,7,12,20,20;;;
distaste;n;12;;;
distastefulness;n;7,7;;;
distemper;n;20,12,6,6,4;;;
distension;n;4,20;;;
distention;n;20,4;;;
distich;n;20;;;
distillate;n;20;;;
distillation;n;20,20;;;
distiller;n;18;;;
distillery;n;6;;;
distillment;n;20;;;
distinction;n;9,20,7,10;;;
distinctiveness;n;7,7;;;
distinctness;n;7,20,7;;;
distomatosis;n;20;;;
distortion;n;11,20,19,19,4,4;;;
distortionist;n;18;;;
distraction;n;9,9,4,4;;;
distraint;n;4;;;
distress;n;12,20,20,4;;;
distressfulness;n;7;;;
distressingness;n;7;;;
distributary;n;17;;;
distributer;n;18,6;;;
distribution;n;9,7,4,4;;;
distributor;n;18,18,14,6;;;
district;n;15;;;
distrust;n;9,7;;;
distrustfulness;n;7;;;
disturbance;n;11,20,20,4,4,20,11;;;
disturber;n;18;;;
disulfiram;n;6;;;
disunion;n;4;;;
disunity;n;20;;;
disuse;n;20;;;
disyllable;n;10;;;
dit;n;10;;;
dita;n;20;;;
ditch;n;6,17;;;
ditchmoss;n;20;;;
dither;n;20;;;
dithering;n;20;;;
dithyramb;n;10,10;;;
dittany;n;20;;;
ditto;n;10;;;
ditty;n;10;;;
diuresis;n;20;;;
diuretic;n;6;;;
diuril;n;6;;;
diva;n;18;;;
divagation;n;10,4;;;
divan;n;6,14,10,6;;;
divarication;n;4;;;
dive;n;6,4,4;;;
dive-bombing;n;4;;;
diver;n;18,18,5;;;
divergence;n;4,11,9,7;;;
divergency;n;9,4;;;
diverseness;n;7;;;
diversification;n;4,20;;;
diversion;n;4,4,4;;;
diversionist;n;18;;;
diversity;n;7,7;;;
diverticulitis;n;20;;;
diverticulosis;n;20;;;
diverticulum;n;20;;;
divertimento;n;10;;;
divestiture;n;10,4;;;
divi-divi;n;20,20;;;
divide;n;20,15;;;
dividend;n;20,20,20;;;
divider;n;18,18,6,6;;;
divination;n;10,10,9;;;
divine;n;18,18;;;
diviner;n;18;;;
diving;n;11,4;;;
divinity;n;18,7,13,9;;;
divisibility;n;7;;;
division;n;14,9,4,14,10,14,14,14,14,14,4,4;;;
divisor;n;20,20;;;
divorce;n;4;;;
divorcee;n;18;;;
divorcement;n;4;;;
divot;n;17,17;;;
divulgement;n;10;;;
divulgence;n;10;;;
divvy;n;20;;;
diwan;n;14,10,6;;;
dix;n;18;;;
dixie;n;15,6;;;
dixiecrats;n;14;;;
dixieland;n;15;;;
dizziness;n;20;;;
dj;n;18;;;
djakarta;n;15;;;
djanet;n;15;;;
djibouti;n;15,15;;;
djiboutian;n;18;;;
djinn;n;18;;;
djinni;n;18;;;
djinny;n;18;;;
dkg;n;20;;;
dkl;n;20;;;
dkm;n;20;;;
dl;n;20;;;
dle;n;20;;;
dm;n;20,20;;;
dmd;n;10;;;
dmus;n;10;;;
dmz;n;15;;;
dna;n;20;;;
dneprodzerzhinsk;n;15;;;
dnieper;n;17;;;
dnipropetrovsk;n;15;;;
do;n;11,10,10;;;
do-gooder;n;18;;;
do-nothing;n;18;;;
do-si-do;n;4;;;
dobbin;n;5;;;
doberman;n;5;;;
dobra;n;20;;;
dobrich;n;15;;;
dobson;n;5,5;;;
dobsonfly;n;5;;;
doc;n;18,14;;;
docent;n;18;;;
docetism;n;9;;;
docility;n;7;;;
dock;n;6,20,6,6,6,5,5;;;
dock-walloper;n;18;;;
dockage;n;20,6,4;;;
docker;n;18;;;
docket;n;10,9;;;
dockhand;n;18;;;
docking;n;4;;;
dockside;n;15;;;
dockworker;n;18;;;
dockyard;n;15;;;
doctor;n;18,18,4,18;;;
doctor-fish;n;5;;;
doctorate;n;10;;;
doctorfish;n;5;;;
doctorow;n;18;;;
doctorspeak;n;10;;;
doctrinaire;n;18;;;
doctrine;n;9;;;
docudrama;n;10;;;
document;n;10,6,20,10;;;
documentary;n;10;;;
documentation;n;10,10,4;;;
dod;n;14;;;
dodder;n;20;;;
dodderer;n;18;;;
doddle;n;4;;;
dodecagon;n;20;;;
dodecahedron;n;20;;;
dodecanese;n;15;;;
dodge;n;9,4,10;;;
dodgem;n;6;;;
dodger;n;18,13;;;
dodging;n;4,10,4;;;
dodgson;n;18;;;
dodo;n;18,5;;;
dodoma;n;15;;;
dodonaea;n;20;;;
doe;n;14,5;;;
doei;n;14;;;
doer;n;18;;;
doeskin;n;20,6;;;
dog;n;5,18,18,18,13,6,6;;;
dog-ear;n;10;;;
dog-iron;n;6;;;
dogbane;n;20;;;
dogcart;n;6;;;
doge;n;18;;;
dogfight;n;11,4,4,4;;;
dogfighter;n;18;;;
dogfish;n;5,5;;;
doggedness;n;7;;;
doggerel;n;10;;;
doggie;n;5;;;
doggy;n;5;;;
doghouse;n;6,9;;;
dogie;n;5;;;
dogleg;n;20,6;;;
dogma;n;10,9;;;
dogmatism;n;9;;;
dogmatist;n;18;;;
dogsbody;n;18;;;
dogshit;n;10;;;
dogsled;n;6;;;
dogtooth;n;20,8,6;;;
dogtrot;n;4;;;
dogwatch;n;20;;;
dogwood;n;20,20;;;
dogy;n;5;;;
doh;n;10;;;
doha;n;15;;;
doi;n;14;;;
doily;n;6;;;
doings;n;4;;;
doj;n;14;;;
dojc;n;14;;;
dol;n;20,14;;;
dolby;n;18;;;
doldrums;n;20,19;;;
dole;n;20,4;;;
dolefulness;n;12;;;
dolichocephalic;n;18;;;
dolichocephalism;n;7;;;
dolichocephaly;n;7;;;
dolichonyx;n;5;;;
dolichos;n;20;;;
dolichotis;n;5;;;
doliolidae;n;5;;;
doliolum;n;5;;;
doll;n;6,18;;;
dollar;n;20,20,20,10;;;
dollarfish;n;5,5;;;
dollhouse;n;6,6;;;
dollop;n;20;;;
dolly;n;6,6,6;;;
dolman;n;6,6;;;
dolmas;n;13;;;
dolmen;n;6;;;
dolobid;n;6;;;
dolomite;n;20,20;;;
dolor;n;12;;;
dolour;n;12;;;
dolphin;n;5,5;;;
dolphinfish;n;13,5;;;
dolt;n;18;;;
domain;n;20,15,14,14,9;;;
domatium;n;20;;;
dombeya;n;20;;;
dome;n;20,8,6,6;;;
domestic;n;18;;;
domestication;n;20,7,4;;;
domesticity;n;7,4;;;
domicile;n;15,6;;;
domiciliation;n;6;;;
dominance;n;7,20,19,7;;;
dominant;n;10,8;;;
domination;n;4,20;;;
dominatrix;n;18;;;
domine;n;18;;;
dominee;n;18;;;
domineeringness;n;7;;;
domingo;n;18;;;
dominic;n;18;;;
dominica;n;15,15;;;
dominican;n;18,18;;;
dominick;n;5;;;
dominicus;n;20;;;
dominie;n;18;;;
dominion;n;20,15,14;;;
dominique;n;5;;;
domino;n;18,6,6,6;;;
dominoes;n;4;;;
dominos;n;4;;;
dominus;n;18;;;
domitian;n;18;;;
don;n;18,18,18,18,17,10;;;
don't-know;n;18;;;
dona;n;10;;;
donar;n;18;;;
donatello;n;18;;;
donation;n;20,4;;;
donatism;n;9;;;
donatist;n;18;;;
donatus;n;18;;;
donbas;n;15;;;
donbass;n;15;;;
donee;n;18;;;
donetsk;n;15;;;
donetske;n;15;;;
dong;n;20;;;
dongle;n;6;;;
donizetti;n;18;;;
donjon;n;6;;;
donkey;n;10,5;;;
donkeywork;n;4;;;
donkin;n;18;;;
donna;n;18;;;
donne;n;18;;;
donor;n;18,18;;;
donut;n;13;;;
doo-wop;n;10;;;
doob;n;20;;;
doodad;n;6;;;
doodia;n;20,20;;;
doodle;n;6;;;
doodlebug;n;6,6,5;;;
doodly-squat;n;20;;;
doofus;n;18;;;
doohickey;n;6;;;
doojigger;n;6;;;
doolittle;n;18;;;
doom;n;11;;;
doomed;n;14;;;
doomsday;n;20,11;;;
door;n;6,6,7,6,6;;;
doorbell;n;6;;;
doorcase;n;6;;;
doorframe;n;6;;;
doorhandle;n;6;;;
doorjamb;n;6;;;
doorkeeper;n;18,18,18;;;
doorknob;n;6;;;
doorknocker;n;6;;;
doorlock;n;6;;;
doorman;n;18;;;
doormat;n;18,6;;;
doornail;n;6;;;
doorplate;n;6;;;
doorpost;n;6;;;
doorsill;n;6;;;
doorstep;n;6;;;
doorstop;n;6;;;
doorstopper;n;6;;;
doorway;n;6;;;
dooryard;n;6;;;
dopa;n;20;;;
dopamine;n;20;;;
dopastat;n;20;;;
dope;n;6,18,13,10;;;
doppelganger;n;18;;;
doppelzentner;n;20;;;
doppler;n;18;;;
dorado;n;17;;;
dorbeetle;n;5;;;
dorian;n;18,14;;;
doric;n;10;;;
doriden;n;6;;;
doris;n;18,15;;;
dork;n;18;;;
dorking;n;5;;;
dorm;n;6;;;
dormancy;n;20,4;;;
dormer;n;6;;;
dormition;n;20;;;
dormitory;n;6,6;;;
dormouse;n;5;;;
doronicum;n;20;;;
dorotheanthus;n;20;;;
dorsiflexion;n;4;;;
dorsum;n;8,8;;;
dortmund;n;15;;;
dory;n;6,5,5;;;
dorylinae;n;5;;;
doryopteris;n;20;;;
dos;n;14,10;;;
dosage;n;20,6;;;
dose;n;6,20,20,6;;;
dosemeter;n;6;;;
dosimeter;n;6;;;
dosimetry;n;4;;;
dossal;n;6;;;
dossel;n;6;;;
dosser;n;18;;;
dosshouse;n;6;;;
dossier;n;10;;;
dostoevski;n;18;;;
dostoevsky;n;18;;;
dostoyevsky;n;18;;;
dot;n;20,14,10,6;;;
dot-com;n;14;;;
dotage;n;20;;;
dotard;n;18;;;
dotrel;n;5;;;
dotterel;n;5;;;
dottle;n;20;;;
douala;n;15;;;
double;n;4,18,18,9,4;;;
double-bogey;n;20;;;
double-crosser;n;18;;;
double-crossing;n;4;;;
double-dealer;n;18;;;
double-dealing;n;4;;;
double-decker;n;6;;;
double-magnum;n;6;;;
double-prop;n;6;;;
double-spacing;n;10;;;
double-u;n;10;;;
doubleheader;n;4;;;
doubler;n;6;;;
doubles;n;4,4;;;
doublespeak;n;10;;;
doublet;n;6;;;
doublethink;n;9;;;
doubleton;n;20;;;
doubletree;n;6;;;
doubling;n;20,4;;;
doubloon;n;20;;;
doubt;n;9,7;;;
doubter;n;18,18;;;
doubtfulness;n;9,7;;;
douche;n;6,4;;;
dough;n;13,20;;;
doughboy;n;18,13;;;
doughnut;n;20,13;;;
douglas;n;18;;;
douglass;n;18;;;
doula;n;18;;;
doura;n;20;;;
dourah;n;20;;;
douroucouli;n;5;;;
dousing;n;4;;;
dove;n;5,18,17,13,10;;;
dovecote;n;6;;;
dovekie;n;5;;;
dover;n;15;;;
dovetail;n;6;;;
dovishness;n;9;;;
dovyalis;n;20;;;
dowager;n;18;;;
dowdiness;n;7;;;
dowding;n;18;;;
dowdy;n;18,13;;;
dowel;n;6;;;
doweling;n;4;;;
dower;n;20,20;;;
dowery;n;20;;;
dowitcher;n;5;;;
dowland;n;18;;;
down;n;5,4,18,17,8;;;
down-and-out;n;18;;;
down-bow;n;4;;;
downbeat;n;10;;;
downcast;n;6;;;
downdraft;n;19;;;
downer;n;6;;;
downfall;n;11,19,11;;;
downgrade;n;7;;;
downheartedness;n;12;;;
downhill;n;17,11;;;
downiness;n;7;;;
downing;n;18;;;
downpour;n;19;;;
downrightness;n;7;;;
downshift;n;4,4;;;
downside;n;9;;;
downsizing;n;4;;;
downslope;n;17;;;
downspin;n;4;;;
downstage;n;6;;;
downstroke;n;10;;;
downswing;n;4,4;;;
downtick;n;4;;;
downtime;n;20;;;
downtown;n;15;;;
downturn;n;4;;;
dowry;n;20;;;
dowse;n;9;;;
dowser;n;18,6;;;
dowsing;n;9;;;
doxazosin;n;6;;;
doxepin;n;6;;;
doxology;n;10;;;
doxorubicin;n;6;;;
doxy;n;18;;;
doxycycline;n;6;;;
doyen;n;18;;;
doyenne;n;18;;;
doyley;n;6;;;
doyly;n;6;;;
doze;n;4;;;
dozen;n;20;;;
dozens;n;20;;;
dozer;n;6;;;
dp;n;18;;;
dph;n;10;;;
dphil;n;10;;;
dprk;n;15;;;
dr.;n;18,18;;;
drab;n;7;;;
draba;n;20;;;
drabness;n;7;;;
dracaena;n;20;;;
dracaenaceae;n;20;;;
dracenaceae;n;20;;;
drachm;n;20,20,20;;;
drachma;n;20,20;;;
draco;n;18,17,5;;;
dracocephalum;n;20;;;
dracontium;n;20;;;
dracula;n;20,18;;;
dracunculiasis;n;20;;;
dracunculidae;n;5;;;
dracunculus;n;20,5;;;
draft;n;20,19,6,13,10,7,6,6,4,4,4;;;
draftee;n;18;;;
drafter;n;18;;;
drafting;n;4,4,4;;;
draftsman;n;18,18;;;
draftsmanship;n;4;;;
draftsperson;n;18;;;
drag;n;19,9,7,6,4,4;;;
dragee;n;13,13,6;;;
dragger;n;18,6;;;
dragnet;n;14,6;;;
dragoman;n;18;;;
dragon;n;18,18,17,5;;;
dragonet;n;5;;;
dragonfly;n;5;;;
dragonhead;n;20;;;
dragoon;n;18;;;
dragunov;n;6;;;
drain;n;4,6,6,4;;;
drainage;n;4;;;
drainboard;n;6;;;
drainpipe;n;6;;;
drainplug;n;6;;;
drake;n;18,5;;;
dram;n;20,20,20;;;
drama;n;10,11,10,7;;;
dramamine;n;6;;;
dramatics;n;4,10;;;
dramatisation;n;4,4;;;
dramatist;n;18;;;
dramatization;n;4,4;;;
dramaturgy;n;10;;;
drambuie;n;13;;;
drape;n;6,7,6;;;
draper;n;18;;;
drapery;n;6,6;;;
draught;n;13,4,19,7,6,4;;;
draughts;n;4;;;
draughtsman;n;18;;;
dravidian;n;18,10;;;
dravidic;n;10;;;
draw;n;17,18,11,6,6,4,4,4,4;;;
drawback;n;7;;;
drawbar;n;6;;;
drawbridge;n;6;;;
drawee;n;18;;;
drawer;n;6,18,18;;;
drawers;n;6,6;;;
drawing;n;10,6,4,4,4,4;;;
drawknife;n;6;;;
drawl;n;10;;;
drawler;n;18;;;
drawnwork;n;6;;;
drawshave;n;6;;;
drawstring;n;6;;;
dray;n;6;;;
drayhorse;n;5;;;
dread;n;12;;;
dreadfulness;n;7;;;
dreadlock;n;8;;;
dreadnaught;n;6;;;
dreadnought;n;6;;;
dream;n;9,9,12,9,9,20;;;
dreamer;n;18,18,18;;;
dreaminess;n;12;;;
dreaming;n;9,9;;;
dreamland;n;9;;;
dreamworld;n;9;;;
dreariness;n;7;;;
dreck;n;6;;;
dredge;n;6;;;
dredger;n;6;;;
dreg;n;20;;;
dregs;n;17;;;
dreiser;n;18;;;
dreissena;n;5;;;
drenching;n;4;;;
drepanididae;n;5;;;
drepanis;n;5;;;
dresden;n;15;;;
dress;n;6,6,6;;;
dressage;n;4;;;
dresser;n;6,18,18,6,6;;;
dressing;n;13,13,11,6,4,4,4;;;
dressmaker;n;18;;;
dressmaking;n;4;;;
drew;n;18;;;
drey;n;17;;;
dreyfus;n;18;;;
drib;n;20;;;
dribble;n;11,8,4;;;
dribbler;n;18,18;;;
dribbling;n;4;;;
driblet;n;20;;;
drier;n;20,6;;;
drift;n;19,20,20,17,9,9,6;;;
driftage;n;11;;;
drifter;n;18;;;
driftfish;n;5,5;;;
drifting;n;4;;;
driftwood;n;20;;;
drill;n;6,5,4,4;;;
drilling;n;4,4;;;
drimys;n;20;;;
drink;n;13,4,13,17,4;;;
drinkable;n;13;;;
drinker;n;18,18;;;
drinking;n;4,4;;;
drip;n;11,11,6;;;
drippage;n;11;;;
drippiness;n;7,7;;;
dripping;n;11,11;;;
drippings;n;13;;;
dripstone;n;20,6;;;
drive;n;4,6,4,6,7,4,4,4,20,6,6,4;;;
drive-in;n;6;;;
drivel;n;10,8;;;
driveller;n;18,18;;;
driver;n;18,18,18,10,6;;;
driveshaft;n;6;;;
driveway;n;6;;;
driving;n;4,4;;;
drixoral;n;6;;;
drizzle;n;19;;;
drms;n;14;;;
drogheda;n;4;;;
drogue;n;10,10,6,6;;;
drollery;n;10,4;;;
dromaeosaur;n;5;;;
dromaeosauridae;n;5;;;
dromaius;n;5;;;
drome;n;6;;;
dromedary;n;5;;;
dronabinol;n;6;;;
drone;n;5,10,18,6,6;;;
droning;n;10;;;
drool;n;10,8;;;
drooler;n;18;;;
droop;n;20;;;
drop;n;20,20,7,17,15,11,6,6,4;;;
drop-leaf;n;6;;;
drop-off;n;20,17,11;;;
drop-seed;n;20;;;
dropkick;n;4;;;
dropkicker;n;18;;;
droplet;n;20;;;
dropline;n;10;;;
dropout;n;18,18;;;
dropper;n;6;;;
droppings;n;20;;;
dropseed;n;20;;;
dropsy;n;20;;;
drosera;n;20;;;
droseraceae;n;20;;;
droshky;n;6;;;
drosky;n;6;;;
drosophila;n;5;;;
drosophilidae;n;5;;;
drosophyllum;n;20;;;
dross;n;20,20;;;
drought;n;20,20;;;
drouth;n;20,20;;;
drove;n;14,14,6;;;
drover;n;18;;;
drowse;n;4;;;
drowsiness;n;20;;;
drubbing;n;11,4;;;
drudge;n;18,18;;;
drudgery;n;4;;;
drug;n;6;;;
drugget;n;6;;;
drugging;n;4;;;
druggist;n;18;;;
drugstore;n;6;;;
druid;n;18;;;
druidism;n;9;;;
drum;n;6,11,20,6,6,5;;;
drumbeat;n;11,10,4;;;
drumbeater;n;18;;;
drumfire;n;4;;;
drumfish;n;5;;;
drumhead;n;6;;;
drumlin;n;17;;;
drummer;n;18;;;
drumming;n;4;;;
drumstick;n;13,6;;;
drunk;n;18,18;;;
drunk-and-disorderly;n;18;;;
drunkard;n;18;;;
drunkenness;n;20,20,4;;;
drupe;n;20;;;
drupelet;n;20;;;
druse;n;18;;;
drusen;n;20;;;
druthers;n;9;;;
druze;n;18;;;
dry;n;18;;;
dry-gulching;n;4;;;
dryad;n;18;;;
dryadella;n;20;;;
dryas;n;20;;;
dryden;n;18;;;
drydock;n;6;;;
dryer;n;6;;;
drygoods;n;6;;;
drymarchon;n;5;;;
drymoglossum;n;20;;;
drynaria;n;20;;;
dryness;n;20,7,7;;;
dryopithecine;n;5;;;
dryopithecus;n;5;;;
dryopteridaceae;n;20;;;
dryopteris;n;20;;;
drypis;n;20;;;
drywall;n;6;;;
ds;n;20,14,10;;;
dscdna;n;20;;;
dsl;n;6;;;
dtic;n;14;;;
dts;n;20;;;
duad;n;20;;;
dualism;n;9;;;
dualist;n;18;;;
duality;n;14,7,7;;;
dub;n;9;;;
dubai;n;15;;;
dubbin;n;20;;;
dubbing;n;6;;;
dubiety;n;9;;;
dubiousness;n;9,7;;;
dublin;n;15;;;
dubliner;n;18;;;
dubnium;n;20;;;
dubonnet;n;13;;;
dubrovnik;n;15;;;
dubuque;n;15;;;
dubya;n;18;;;
dubyuh;n;18;;;
ducat;n;20;;;
duce;n;18;;;
duchamp;n;18;;;
duchess;n;18;;;
duchy;n;15;;;
duck;n;5,20,13,6;;;
duckbill;n;5,5;;;
duckboard;n;6;;;
ducking;n;4,4;;;
duckling;n;13,5;;;
duckpin;n;6;;;
duckpins;n;4;;;
duckweed;n;20;;;
ducky;n;18;;;
duct;n;8,20,6;;;
ductileness;n;7;;;
ductility;n;7;;;
ductule;n;8;;;
ductulus;n;8;;;
dud;n;18,11,11;;;
dude;n;18,18;;;
dudeen;n;6;;;
dudgeon;n;12;;;
duds;n;6;;;
due;n;7,20;;;
duel;n;4,4;;;
dueler;n;18;;;
duelist;n;18;;;
dueller;n;18;;;
duellist;n;18;;;
duenna;n;18;;;
duet;n;20,14,14,10,4;;;
duette;n;14,10;;;
duff;n;13;;;
duffel;n;6,6;;;
duffer;n;18;;;
duffle;n;6,6;;;
dufy;n;18;;;
dug;n;5;;;
dugong;n;5;;;
dugongidae;n;5;;;
dugout;n;6,6,6;;;
dukas;n;18;;;
duke;n;18,18;;;
dukedom;n;20,15;;;
dulciana;n;6;;;
dulcimer;n;6,6;;;
dulcinea;n;18;;;
dullard;n;18,18;;;
dulles;n;18;;;
dullness;n;9,7,7,7,7;;;
dulse;n;5;;;
duluth;n;15;;;
duma;n;14;;;
dumas;n;18;;;
dumbass;n;18;;;
dumbbell;n;6,18;;;
dumbness;n;9;;;
dumbwaiter;n;6;;;
dumdum;n;6;;;
dumetella;n;5;;;
dummy;n;18,18,6,6;;;
dump;n;20,15,10,6;;;
dumpcart;n;6;;;
dumper;n;6;;;
dumpiness;n;7;;;
dumping;n;4;;;
dumpling;n;13,13;;;
dumplings;n;13;;;
dumps;n;20;;;
dumpsite;n;15;;;
dumpster;n;6;;;
dumuzi;n;18;;;
dun;n;5,7;;;
duncan;n;18;;;
dunce;n;18;;;
dunderhead;n;18;;;
dune;n;17;;;
dung;n;20;;;
dungaree;n;6;;;
dungeon;n;6,6;;;
dunghill;n;20,14;;;
dunk;n;4;;;
dunkard;n;18;;;
dunker;n;18,18,18;;;
dunkerque;n;15,4;;;
dunkers;n;14;;;
dunkirk;n;20,15,4;;;
dunlin;n;5;;;
dunnock;n;5;;;
duo;n;20,14,14,10;;;
duodecimal;n;20;;;
duodenum;n;8;;;
duologue;n;10,10;;;
duomo;n;6;;;
dupe;n;18;;;
dupery;n;4;;;
duplex;n;6,6;;;
duplicability;n;7;;;
duplicate;n;6,6;;;
duplication;n;6,4;;;
duplicator;n;6;;;
duplicidentata;n;5;;;
duplicity;n;10,4;;;
dura;n;8;;;
durability;n;7;;;
durables;n;6;;;
durabolin;n;20;;;
duralumin;n;20;;;
duramen;n;20;;;
durance;n;20;;;
durango;n;15;;;
durant;n;18;;;
durante;n;18;;;
duration;n;20,20,7;;;
durative;n;20;;;
durazzo;n;15;;;
durban;n;15;;;
durbar;n;6;;;
durer;n;18;;;
duress;n;7;;;
durga;n;18;;;
durham;n;15,5;;;
durian;n;20,13;;;
durio;n;20;;;
durion;n;20;;;
durkheim;n;18;;;
durmast;n;20;;;
durra;n;20;;;
durrell;n;18;;;
durres;n;15;;;
durum;n;20;;;
dusanbe;n;15;;;
duse;n;18;;;
dushanbe;n;15;;;
dusicyon;n;5;;;
dusk;n;20;;;
duskiness;n;20,7;;;
dusseldorf;n;15;;;
dust;n;20,20,20;;;
dustbin;n;6;;;
dustcart;n;6;;;
dustcloth;n;6;;;
duster;n;19,6,6,4;;;
dustiness;n;20;;;
dustman;n;18;;;
dustmop;n;6;;;
dustpan;n;20,6;;;
dustpanful;n;20;;;
dustrag;n;6;;;
dustup;n;10;;;
dutch;n;18,10;;;
dutchman;n;18;;;
dutchman's-pipe;n;20;;;
dutifulness;n;7;;;
duty;n;4,4,20;;;
duvalier;n;18,18;;;
duvet;n;6;;;
dvd;n;6;;;
dvorak;n;18;;;
dwarf;n;18,18,3;;;
dwarfishness;n;7;;;
dwarfism;n;20;;;
dweeb;n;18;;;
dweller;n;18;;;
dwelling;n;6;;;
dwindling;n;11;;;
dy;n;20;;;
dyad;n;20;;;
dyarchy;n;14;;;
dyaus;n;18;;;
dyaus-pitar;n;18;;;
dybbuk;n;18;;;
dye;n;20;;;
dye-works;n;6;;;
dyeing;n;4;;;
dyer;n;18;;;
dyer's-broom;n;20;;;
dyestuff;n;20;;;
dyeweed;n;20;;;
dyewood;n;20;;;
dying;n;20;;;
dyirbal;n;10;;;
dyke;n;18,6;;;
dylan;n;18,18;;;
dynamic;n;16;;;
dynamics;n;9;;;
dynamism;n;9,7,7;;;
dynamite;n;6;;;
dynamiter;n;18;;;
dynamitist;n;18;;;
dynamo;n;6;;;
dynamometer;n;6;;;
dynapen;n;6;;;
dynast;n;18;;;
dynasty;n;14;;;
dyne;n;20;;;
dysaphia;n;20;;;
dysarthria;n;20;;;
dyscalculia;n;20;;;
dyschezia;n;20;;;
dyscrasia;n;20;;;
dysdercus;n;5;;;
dysentery;n;20;;;
dysfunction;n;20;;;
dysgenesis;n;20;;;
dysgenics;n;9;;;
dysgraphia;n;20;;;
dyskinesia;n;20;;;
dyslectic;n;18;;;
dyslexia;n;20;;;
dyslexic;n;18;;;
dyslogia;n;20;;;
dysmenorrhea;n;20;;;
dysomia;n;20;;;
dysosmia;n;20;;;
dyspepsia;n;20;;;
dyspeptic;n;18;;;
dysphagia;n;20;;;
dysphasia;n;20;;;
dysphemism;n;10;;;
dysphonia;n;20;;;
dysphoria;n;12;;;
dysplasia;n;20;;;
dyspnea;n;20;;;
dyspnoea;n;20;;;
dysprosium;n;20;;;
dyssynergia;n;20;;;
dysthymia;n;20;;;
dystopia;n;20,10;;;
dystrophy;n;20,20;;;
dysuria;n;20;;;
dytiscidae;n;5;;;
dyushambe;n;15;;;
dziggetai;n;5;;;
e;n;20,20,20,20,10;;;
e-bomb;n;6;;;
